"date","sig_total","sig_quorum","id"
"2015-09-01","202","100",199
"2015-09-02","205","103",199
"2015-09-03","210","108",199
"2015-09-04","210","108",199
"2015-09-05","211","109",199
"2015-09-06","211","109",199
"2015-09-07","211","109",199
"2015-09-08","211","109",199
"2015-09-09","217","114",199
"2015-09-10","218","115",199
"2015-09-11","219","116",199
"2015-09-12","219","116",199
"2015-09-13","219","116",199
"2015-09-14","219","116",199
"2015-09-15","219","116",199
"2015-09-16","219","116",199
"2015-09-17","219","116",199
"2015-09-18","220","116",199
"2015-09-19","220","116",199
"2015-09-20","220","116",199
"2015-09-21","220","116",199
"2015-09-22","220","116",199
"2015-09-23","221","117",199
"2015-09-24","221","117",199
"2015-09-25","221","117",199
"2015-09-26","221","117",199
"2015-09-27","221","117",199
"2015-09-28","221","117",199
"2015-09-29","222","118",199
"2015-09-30","222","118",199
"2015-10-01","222","118",199
"2015-10-02","222","118",199
"2015-08-15","1","0",200
"2015-08-16","1","0",200
"2015-08-17","2","1",200
"2015-08-18","4","3",200
"2015-08-19","17","11",200
"2015-08-20","22","14",200
"2015-08-21","29","20",200
"2015-08-22","31","22",200
"2015-08-23","32","23",200
"2015-08-24","32","23",200
"2015-08-25","33","23",200
"2015-08-26","33","23",200
"2015-08-27","38","25",200
"2015-08-28","38","25",200
"2015-08-29","38","25",200
"2015-08-30","39","26",200
"2015-08-31","42","27",200
"2015-09-01","43","27",200
"2015-09-02","44","27",200
"2015-09-03","47","29",200
"2015-09-04","51","32",200
"2015-09-05","53","34",200
"2015-09-06","58","38",200
"2015-09-07","62","41",200
"2015-09-08","64","43",200
"2015-09-09","65","44",200
"2015-09-10","66","44",200
"2015-09-11","70","47",200
"2015-09-12","70","47",200
"2015-09-13","70","47",200
"2015-09-14","74","51",200
"2015-09-15","76","52",200
"2015-09-16","76","52",200
"2015-09-17","78","54",200
"2015-09-18","80","55",200
"2015-09-19","80","55",200
"2015-09-20","86","60",200
"2015-09-21","96","67",200
"2015-09-22","105","73",200
"2015-09-23","109","76",200
"2015-09-24","115","79",200
"2015-09-25","127","87",200
"2015-09-26","140","97",200
"2015-09-27","170","126",200
"2015-09-28","192","141",200
"2015-09-29","199","147",200
"2015-09-30","212","156",200
"2015-10-01","220","161",200
"2015-10-02","221","161",200
"2015-07-19","6","6",201
"2015-07-20","10","8",201
"2015-07-21","11","9",201
"2015-07-22","25","23",201
"2015-07-23","29","27",201
"2015-07-24","34","31",201
"2015-07-25","35","32",201
"2015-07-26","36","33",201
"2015-07-27","39","36",201
"2015-07-28","45","41",201
"2015-07-29","75","66",201
"2015-07-30","85","73",201
"2015-07-31","90","77",201
"2015-08-01","93","80",201
"2015-08-02","93","80",201
"2015-08-03","95","82",201
"2015-08-04","95","82",201
"2015-08-05","95","82",201
"2015-08-06","96","83",201
"2015-08-07","96","83",201
"2015-08-08","97","84",201
"2015-08-09","100","87",201
"2015-08-10","101","88",201
"2015-08-11","102","89",201
"2015-08-12","102","89",201
"2015-08-13","102","89",201
"2015-08-14","103","90",201
"2015-08-15","103","90",201
"2015-08-16","103","90",201
"2015-08-17","103","90",201
"2015-08-18","103","90",201
"2015-08-19","105","92",201
"2015-08-20","105","92",201
"2015-08-21","105","92",201
"2015-08-22","140","124",201
"2015-08-23","165","149",201
"2015-08-24","177","161",201
"2015-08-25","181","164",201
"2015-08-26","184","167",201
"2015-08-27","187","170",201
"2015-08-28","188","171",201
"2015-08-29","191","174",201
"2015-08-30","194","176",201
"2015-08-31","197","179",201
"2015-09-01","197","179",201
"2015-09-02","198","180",201
"2015-09-03","199","181",201
"2015-09-04","199","181",201
"2015-09-05","200","182",201
"2015-09-06","201","182",201
"2015-09-07","202","183",201
"2015-09-08","203","184",201
"2015-09-09","203","184",201
"2015-09-10","203","184",201
"2015-09-11","203","184",201
"2015-09-12","204","185",201
"2015-09-13","205","186",201
"2015-09-14","207","188",201
"2015-09-15","208","189",201
"2015-09-16","209","189",201
"2015-09-17","209","189",201
"2015-09-18","212","191",201
"2015-09-19","212","191",201
"2015-09-20","213","192",201
"2015-09-21","213","192",201
"2015-09-22","215","193",201
"2015-09-23","215","193",201
"2015-09-24","215","193",201
"2015-09-25","215","193",201
"2015-09-26","216","194",201
"2015-09-27","216","194",201
"2015-09-28","217","195",201
"2015-09-29","217","195",201
"2015-09-30","217","195",201
"2015-10-01","219","196",201
"2015-10-02","219","196",201
"2015-08-23","109","5",202
"2015-08-24","156","8",202
"2015-08-25","167","8",202
"2015-08-26","171","8",202
"2015-08-27","173","8",202
"2015-08-28","174","8",202
"2015-08-29","176","8",202
"2015-08-30","178","8",202
"2015-08-31","180","8",202
"2015-09-01","183","8",202
"2015-09-02","186","8",202
"2015-09-03","190","8",202
"2015-09-04","192","8",202
"2015-09-05","192","8",202
"2015-09-06","193","8",202
"2015-09-07","197","11",202
"2015-09-08","197","11",202
"2015-09-09","199","11",202
"2015-09-10","200","11",202
"2015-09-11","201","11",202
"2015-09-12","201","11",202
"2015-09-13","201","11",202
"2015-09-14","202","11",202
"2015-09-15","202","11",202
"2015-09-16","204","11",202
"2015-09-17","205","11",202
"2015-09-18","206","11",202
"2015-09-19","207","11",202
"2015-09-20","208","11",202
"2015-09-21","208","11",202
"2015-09-22","208","11",202
"2015-09-23","208","11",202
"2015-09-24","209","11",202
"2015-09-25","209","11",202
"2015-09-26","210","11",202
"2015-09-27","211","11",202
"2015-09-28","211","11",202
"2015-09-29","212","11",202
"2015-09-30","213","11",202
"2015-10-01","213","11",202
"2015-10-02","213","11",202
"2015-09-22","1","1",203
"2015-09-23","43","26",203
"2015-09-24","109","71",203
"2015-09-25","118","76",203
"2015-09-26","124","78",203
"2015-09-27","129","79",203
"2015-09-28","159","106",203
"2015-09-29","167","112",203
"2015-09-30","187","127",203
"2015-10-01","210","146",203
"2015-10-02","211","147",203
"2015-09-22","53","48",204
"2015-09-23","140","115",204
"2015-09-24","170","135",204
"2015-09-25","181","142",204
"2015-09-26","184","144",204
"2015-09-27","188","144",204
"2015-09-28","191","145",204
"2015-09-29","201","153",204
"2015-09-30","205","156",204
"2015-10-01","208","158",204
"2015-10-02","209","158",204
"2015-07-27","96","84",205
"2015-07-28","106","93",205
"2015-07-29","117","100",205
"2015-07-30","121","103",205
"2015-07-31","122","103",205
"2015-08-01","122","103",205
"2015-08-02","125","106",205
"2015-08-03","139","117",205
"2015-08-04","153","128",205
"2015-08-05","162","136",205
"2015-08-06","168","141",205
"2015-08-07","169","142",205
"2015-08-08","169","142",205
"2015-08-09","170","142",205
"2015-08-10","171","143",205
"2015-08-11","180","150",205
"2015-08-12","190","158",205
"2015-08-13","191","159",205
"2015-08-14","191","159",205
"2015-08-15","192","159",205
"2015-08-16","192","159",205
"2015-08-17","192","159",205
"2015-08-18","192","159",205
"2015-08-19","193","160",205
"2015-08-20","193","160",205
"2015-08-21","193","160",205
"2015-08-22","193","160",205
"2015-08-23","193","160",205
"2015-08-24","193","160",205
"2015-08-25","194","161",205
"2015-08-26","194","161",205
"2015-08-27","194","161",205
"2015-08-28","194","161",205
"2015-08-29","194","161",205
"2015-08-30","194","161",205
"2015-08-31","194","161",205
"2015-09-01","194","161",205
"2015-09-02","194","161",205
"2015-09-03","195","161",205
"2015-09-04","195","161",205
"2015-09-05","195","161",205
"2015-09-06","195","161",205
"2015-09-07","195","161",205
"2015-09-08","195","161",205
"2015-09-09","195","161",205
"2015-09-10","195","161",205
"2015-09-11","195","161",205
"2015-09-12","195","161",205
"2015-09-13","195","161",205
"2015-09-14","195","161",205
"2015-09-15","195","161",205
"2015-09-16","195","161",205
"2015-09-17","197","162",205
"2015-09-18","199","163",205
"2015-09-19","199","163",205
"2015-09-20","199","163",205
"2015-09-21","200","164",205
"2015-09-22","200","164",205
"2015-09-23","200","164",205
"2015-09-24","200","164",205
"2015-09-25","200","164",205
"2015-09-26","200","164",205
"2015-09-27","200","164",205
"2015-09-28","200","164",205
"2015-09-29","200","164",205
"2015-09-30","201","165",205
"2015-10-01","202","166",205
"2015-10-02","202","166",205
"2015-08-19","15","15",206
"2015-08-20","43","41",206
"2015-08-21","49","47",206
"2015-08-22","53","51",206
"2015-08-23","58","56",206
"2015-08-24","60","58",206
"2015-08-25","74","70",206
"2015-08-26","129","117",206
"2015-08-27","140","127",206
"2015-08-28","140","127",206
"2015-08-29","140","127",206
"2015-08-30","140","127",206
"2015-08-31","140","127",206
"2015-09-01","140","127",206
"2015-09-02","144","130",206
"2015-09-03","144","130",206
"2015-09-04","144","130",206
"2015-09-05","144","130",206
"2015-09-06","145","131",206
"2015-09-07","145","131",206
"2015-09-08","146","132",206
"2015-09-09","146","132",206
"2015-09-10","146","132",206
"2015-09-11","146","132",206
"2015-09-12","146","132",206
"2015-09-13","146","132",206
"2015-09-14","146","132",206
"2015-09-15","146","132",206
"2015-09-16","148","134",206
"2015-09-17","148","134",206
"2015-09-18","148","134",206
"2015-09-19","148","134",206
"2015-09-20","148","134",206
"2015-09-21","148","134",206
"2015-09-22","148","134",206
"2015-09-23","148","134",206
"2015-09-24","148","134",206
"2015-09-25","148","134",206
"2015-09-26","177","152",206
"2015-09-27","194","165",206
"2015-09-28","196","166",206
"2015-09-29","196","166",206
"2015-09-30","199","168",206
"2015-10-01","199","168",206
"2015-10-02","199","168",206
"2015-08-31","17","16",207
"2015-09-01","32","21",207
"2015-09-02","44","23",207
"2015-09-03","53","24",207
"2015-09-04","71","29",207
"2015-09-05","97","36",207
"2015-09-06","111","41",207
"2015-09-07","122","46",207
"2015-09-08","127","50",207
"2015-09-09","135","53",207
"2015-09-10","139","55",207
"2015-09-11","143","57",207
"2015-09-12","145","58",207
"2015-09-13","151","62",207
"2015-09-14","154","64",207
"2015-09-15","155","64",207
"2015-09-16","162","67",207
"2015-09-17","166","68",207
"2015-09-18","171","71",207
"2015-09-19","175","73",207
"2015-09-20","175","73",207
"2015-09-21","175","73",207
"2015-09-22","180","76",207
"2015-09-23","181","76",207
"2015-09-24","185","77",207
"2015-09-25","187","78",207
"2015-09-26","187","78",207
"2015-09-27","189","79",207
"2015-09-28","190","79",207
"2015-09-29","191","79",207
"2015-09-30","195","82",207
"2015-10-01","198","82",207
"2015-10-02","199","83",207
"2015-08-10","0","0",208
"2015-08-11","4","3",208
"2015-08-12","18","8",208
"2015-08-13","32","20",208
"2015-08-14","47","32",208
"2015-08-15","57","36",208
"2015-08-16","63","39",208
"2015-08-17","69","45",208
"2015-08-18","75","49",208
"2015-08-19","80","52",208
"2015-08-20","81","53",208
"2015-08-21","82","53",208
"2015-08-22","88","57",208
"2015-08-23","89","58",208
"2015-08-24","90","58",208
"2015-08-25","91","59",208
"2015-08-26","93","61",208
"2015-08-27","94","62",208
"2015-08-28","94","62",208
"2015-08-29","95","63",208
"2015-08-30","95","63",208
"2015-08-31","97","64",208
"2015-09-01","99","66",208
"2015-09-02","103","69",208
"2015-09-03","103","69",208
"2015-09-04","105","71",208
"2015-09-05","107","73",208
"2015-09-06","110","76",208
"2015-09-07","116","82",208
"2015-09-08","117","83",208
"2015-09-09","122","86",208
"2015-09-10","124","87",208
"2015-09-11","128","91",208
"2015-09-12","136","98",208
"2015-09-13","144","105",208
"2015-09-14","153","111",208
"2015-09-15","159","117",208
"2015-09-16","162","120",208
"2015-09-17","164","122",208
"2015-09-18","167","125",208
"2015-09-19","171","128",208
"2015-09-20","172","128",208
"2015-09-21","172","128",208
"2015-09-22","175","131",208
"2015-09-23","181","135",208
"2015-09-24","183","136",208
"2015-09-25","184","137",208
"2015-09-26","186","138",208
"2015-09-27","186","138",208
"2015-09-28","188","140",208
"2015-09-29","189","140",208
"2015-09-30","190","141",208
"2015-10-01","198","149",208
"2015-10-02","198","149",208
"2015-09-22","2","1",209
"2015-09-23","3","2",209
"2015-09-24","64","56",209
"2015-09-25","88","77",209
"2015-09-26","95","81",209
"2015-09-27","166","148",209
"2015-09-28","183","162",209
"2015-09-29","187","166",209
"2015-09-30","189","168",209
"2015-10-01","191","169",209
"2015-10-02","198","176",209
"2015-08-04","7","0",210
"2015-08-05","14","0",210
"2015-08-06","43","0",210
"2015-08-07","58","0",210
"2015-08-08","66","0",210
"2015-08-09","69","0",210
"2015-08-10","87","0",210
"2015-08-11","122","0",210
"2015-08-12","137","0",210
"2015-08-13","146","0",210
"2015-08-14","151","0",210
"2015-08-15","157","0",210
"2015-08-16","162","0",210
"2015-08-17","165","0",210
"2015-08-18","168","0",210
"2015-08-19","173","0",210
"2015-08-20","173","0",210
"2015-08-21","173","0",210
"2015-08-22","174","0",210
"2015-08-23","174","0",210
"2015-08-24","176","0",210
"2015-08-25","181","0",210
"2015-08-26","183","0",210
"2015-08-27","183","0",210
"2015-08-28","183","0",210
"2015-08-29","183","0",210
"2015-08-30","183","0",210
"2015-08-31","183","0",210
"2015-09-01","183","0",210
"2015-09-02","183","0",210
"2015-09-03","183","0",210
"2015-09-04","183","0",210
"2015-09-05","183","0",210
"2015-09-06","183","0",210
"2015-09-07","183","0",210
"2015-09-08","184","0",210
"2015-09-09","184","0",210
"2015-09-10","184","0",210
"2015-09-11","184","0",210
"2015-09-12","184","0",210
"2015-09-13","185","0",210
"2015-09-14","185","0",210
"2015-09-15","187","0",210
"2015-09-16","188","0",210
"2015-09-17","189","0",210
"2015-09-18","191","0",210
"2015-09-19","191","0",210
"2015-09-20","191","0",210
"2015-09-21","191","0",210
"2015-09-22","193","0",210
"2015-09-23","193","0",210
"2015-09-24","193","0",210
"2015-09-25","193","0",210
"2015-09-26","194","0",210
"2015-09-27","195","0",210
"2015-09-28","195","0",210
"2015-09-29","195","0",210
"2015-09-30","195","0",210
"2015-10-01","195","0",210
"2015-10-02","195","0",210
"2015-09-09","1","1",211
"2015-09-10","25","24",211
"2015-09-11","48","47",211
"2015-09-12","58","57",211
"2015-09-13","66","65",211
"2015-09-14","73","72",211
"2015-09-15","84","83",211
"2015-09-16","108","107",211
"2015-09-17","123","122",211
"2015-09-18","129","128",211
"2015-09-19","135","134",211
"2015-09-20","141","140",211
"2015-09-21","144","143",211
"2015-09-22","150","149",211
"2015-09-23","158","157",211
"2015-09-24","164","163",211
"2015-09-25","168","167",211
"2015-09-26","172","171",211
"2015-09-27","178","176",211
"2015-09-28","181","179",211
"2015-09-29","189","186",211
"2015-09-30","193","190",211
"2015-10-01","195","192",211
"2015-10-02","195","192",211
"2015-09-26","15","0",212
"2015-09-27","81","1",212
"2015-09-28","151","4",212
"2015-09-29","172","4",212
"2015-09-30","180","4",212
"2015-10-01","187","4",212
"2015-10-02","188","4",212
"2015-07-16","5","5",213
"2015-07-17","48","36",213
"2015-07-18","66","51",213
"2015-07-19","87","68",213
"2015-07-20","93","73",213
"2015-07-21","94","74",213
"2015-07-22","102","82",213
"2015-07-23","102","82",213
"2015-07-24","106","85",213
"2015-07-25","107","86",213
"2015-07-26","110","89",213
"2015-07-27","114","93",213
"2015-07-28","115","94",213
"2015-07-29","116","95",213
"2015-07-30","118","97",213
"2015-07-31","121","100",213
"2015-08-01","121","100",213
"2015-08-02","147","124",213
"2015-08-03","149","125",213
"2015-08-04","151","127",213
"2015-08-05","151","127",213
"2015-08-06","152","128",213
"2015-08-07","152","128",213
"2015-08-08","152","128",213
"2015-08-09","152","128",213
"2015-08-10","152","128",213
"2015-08-11","153","129",213
"2015-08-12","154","130",213
"2015-08-13","154","130",213
"2015-08-14","154","130",213
"2015-08-15","154","130",213
"2015-08-16","154","130",213
"2015-08-17","154","130",213
"2015-08-18","154","130",213
"2015-08-19","156","132",213
"2015-08-20","157","132",213
"2015-08-21","157","132",213
"2015-08-22","157","132",213
"2015-08-23","157","132",213
"2015-08-24","157","132",213
"2015-08-25","158","133",213
"2015-08-26","158","133",213
"2015-08-27","158","133",213
"2015-08-28","158","133",213
"2015-08-29","158","133",213
"2015-08-30","158","133",213
"2015-08-31","159","134",213
"2015-09-01","160","135",213
"2015-09-02","161","136",213
"2015-09-03","163","138",213
"2015-09-04","164","139",213
"2015-09-05","166","141",213
"2015-09-06","166","141",213
"2015-09-07","166","141",213
"2015-09-08","166","141",213
"2015-09-09","169","144",213
"2015-09-10","170","145",213
"2015-09-11","171","146",213
"2015-09-12","171","146",213
"2015-09-13","172","147",213
"2015-09-14","173","148",213
"2015-09-15","173","148",213
"2015-09-16","175","150",213
"2015-09-17","175","150",213
"2015-09-18","176","151",213
"2015-09-19","176","151",213
"2015-09-20","176","151",213
"2015-09-21","176","151",213
"2015-09-22","177","152",213
"2015-09-23","177","152",213
"2015-09-24","178","153",213
"2015-09-25","178","153",213
"2015-09-26","179","154",213
"2015-09-27","180","155",213
"2015-09-28","180","155",213
"2015-09-29","181","156",213
"2015-09-30","181","156",213
"2015-10-01","181","156",213
"2015-10-02","181","156",213
"2015-08-31","1","1",214
"2015-09-01","7","7",214
"2015-09-02","22","22",214
"2015-09-03","26","26",214
"2015-09-04","32","32",214
"2015-09-05","36","36",214
"2015-09-06","42","42",214
"2015-09-07","47","47",214
"2015-09-08","56","56",214
"2015-09-09","57","57",214
"2015-09-10","65","65",214
"2015-09-11","68","68",214
"2015-09-12","68","68",214
"2015-09-13","74","74",214
"2015-09-14","76","76",214
"2015-09-15","83","83",214
"2015-09-16","91","91",214
"2015-09-17","94","94",214
"2015-09-18","106","106",214
"2015-09-19","111","111",214
"2015-09-20","117","117",214
"2015-09-21","128","128",214
"2015-09-22","137","137",214
"2015-09-23","141","141",214
"2015-09-24","143","143",214
"2015-09-25","147","147",214
"2015-09-26","151","151",214
"2015-09-27","166","166",214
"2015-09-28","170","170",214
"2015-09-29","173","173",214
"2015-09-30","178","178",214
"2015-10-01","181","181",214
"2015-10-02","182","182",214
"2015-08-31","3","3",215
"2015-09-01","68","43",215
"2015-09-02","105","70",215
"2015-09-03","110","72",215
"2015-09-04","116","77",215
"2015-09-05","117","78",215
"2015-09-06","120","80",215
"2015-09-07","124","82",215
"2015-09-08","125","83",215
"2015-09-09","126","83",215
"2015-09-10","126","83",215
"2015-09-11","128","85",215
"2015-09-12","130","87",215
"2015-09-13","138","93",215
"2015-09-14","144","97",215
"2015-09-15","152","104",215
"2015-09-16","165","113",215
"2015-09-17","166","113",215
"2015-09-18","169","114",215
"2015-09-19","169","114",215
"2015-09-20","170","115",215
"2015-09-21","171","116",215
"2015-09-22","171","116",215
"2015-09-23","174","118",215
"2015-09-24","177","119",215
"2015-09-25","177","119",215
"2015-09-26","178","119",215
"2015-09-27","178","119",215
"2015-09-28","179","120",215
"2015-09-29","179","120",215
"2015-09-30","179","120",215
"2015-10-01","179","120",215
"2015-10-02","179","120",215
"2015-07-18","2","0",216
"2015-07-19","2","0",216
"2015-07-20","2","0",216
"2015-07-21","2","0",216
"2015-07-22","2","0",216
"2015-07-23","2","0",216
"2015-07-24","2","0",216
"2015-07-25","2","0",216
"2015-07-26","51","12",216
"2015-07-27","76","25",216
"2015-07-28","85","26",216
"2015-07-29","92","27",216
"2015-07-30","97","29",216
"2015-07-31","100","31",216
"2015-08-01","102","32",216
"2015-08-02","106","33",216
"2015-08-03","108","34",216
"2015-08-04","109","34",216
"2015-08-05","110","34",216
"2015-08-06","110","34",216
"2015-08-07","111","34",216
"2015-08-08","113","34",216
"2015-08-09","115","34",216
"2015-08-10","115","34",216
"2015-08-11","122","34",216
"2015-08-12","125","37",216
"2015-08-13","126","37",216
"2015-08-14","127","37",216
"2015-08-15","130","39",216
"2015-08-16","130","39",216
"2015-08-17","131","40",216
"2015-08-18","135","44",216
"2015-08-19","135","44",216
"2015-08-20","135","44",216
"2015-08-21","135","44",216
"2015-08-22","135","44",216
"2015-08-23","138","47",216
"2015-08-24","138","47",216
"2015-08-25","138","47",216
"2015-08-26","138","47",216
"2015-08-27","138","47",216
"2015-08-28","139","48",216
"2015-08-29","139","48",216
"2015-08-30","140","48",216
"2015-08-31","140","48",216
"2015-09-01","141","48",216
"2015-09-02","143","50",216
"2015-09-03","145","51",216
"2015-09-04","145","51",216
"2015-09-05","145","51",216
"2015-09-06","145","51",216
"2015-09-07","145","51",216
"2015-09-08","145","51",216
"2015-09-09","145","51",216
"2015-09-10","145","51",216
"2015-09-11","145","51",216
"2015-09-12","146","52",216
"2015-09-13","150","55",216
"2015-09-14","150","55",216
"2015-09-15","154","57",216
"2015-09-16","155","58",216
"2015-09-17","155","58",216
"2015-09-18","156","58",216
"2015-09-19","156","58",216
"2015-09-20","156","58",216
"2015-09-21","166","65",216
"2015-09-22","166","65",216
"2015-09-23","166","65",216
"2015-09-24","166","65",216
"2015-09-25","166","65",216
"2015-09-26","166","65",216
"2015-09-27","166","65",216
"2015-09-28","167","66",216
"2015-09-29","174","71",216
"2015-09-30","176","72",216
"2015-10-01","176","72",216
"2015-10-02","176","72",216
"2015-08-17","0","0",217
"2015-08-18","0","0",217
"2015-08-19","0","0",217
"2015-08-20","28","20",217
"2015-08-21","69","41",217
"2015-08-22","81","45",217
"2015-08-23","84","45",217
"2015-08-24","96","51",217
"2015-08-25","106","57",217
"2015-08-26","112","62",217
"2015-08-27","113","62",217
"2015-08-28","113","62",217
"2015-08-29","114","63",217
"2015-08-30","117","65",217
"2015-08-31","119","67",217
"2015-09-01","122","69",217
"2015-09-02","123","69",217
"2015-09-03","124","70",217
"2015-09-04","125","71",217
"2015-09-05","125","71",217
"2015-09-06","126","72",217
"2015-09-07","128","73",217
"2015-09-08","129","74",217
"2015-09-09","130","75",217
"2015-09-10","130","75",217
"2015-09-11","130","75",217
"2015-09-12","130","75",217
"2015-09-13","131","75",217
"2015-09-14","134","77",217
"2015-09-15","136","79",217
"2015-09-16","140","82",217
"2015-09-17","145","84",217
"2015-09-18","148","87",217
"2015-09-19","148","87",217
"2015-09-20","148","87",217
"2015-09-21","157","94",217
"2015-09-22","159","95",217
"2015-09-23","161","96",217
"2015-09-24","162","97",217
"2015-09-25","163","97",217
"2015-09-26","163","97",217
"2015-09-27","165","99",217
"2015-09-28","170","101",217
"2015-09-29","170","101",217
"2015-09-30","171","101",217
"2015-10-01","172","102",217
"2015-10-02","173","102",217
"2015-08-24","7","3",218
"2015-08-25","27","9",218
"2015-08-26","45","13",218
"2015-08-27","56","19",218
"2015-08-28","68","24",218
"2015-08-29","74","27",218
"2015-08-30","83","31",218
"2015-08-31","90","36",218
"2015-09-01","94","37",218
"2015-09-02","97","40",218
"2015-09-03","103","43",218
"2015-09-04","109","47",218
"2015-09-05","110","47",218
"2015-09-06","115","50",218
"2015-09-07","124","55",218
"2015-09-08","126","55",218
"2015-09-09","129","55",218
"2015-09-10","130","55",218
"2015-09-11","131","56",218
"2015-09-12","133","58",218
"2015-09-13","137","61",218
"2015-09-14","140","63",218
"2015-09-15","141","64",218
"2015-09-16","142","64",218
"2015-09-17","144","65",218
"2015-09-18","146","67",218
"2015-09-19","152","72",218
"2015-09-20","152","72",218
"2015-09-21","152","72",218
"2015-09-22","153","73",218
"2015-09-23","156","74",218
"2015-09-24","157","74",218
"2015-09-25","157","74",218
"2015-09-26","158","74",218
"2015-09-27","159","74",218
"2015-09-28","164","79",218
"2015-09-29","165","80",218
"2015-09-30","170","83",218
"2015-10-01","173","86",218
"2015-10-02","173","86",218
"2015-09-29","143","34",219
"2015-09-30","168","37",219
"2015-10-01","172","37",219
"2015-10-02","172","37",219
"2015-09-18","3","3",220
"2015-09-19","10","7",220
"2015-09-20","14","10",220
"2015-09-21","17","12",220
"2015-09-22","27","22",220
"2015-09-23","55","40",220
"2015-09-24","66","46",220
"2015-09-25","74","53",220
"2015-09-26","88","64",220
"2015-09-27","103","75",220
"2015-09-28","110","78",220
"2015-09-29","121","89",220
"2015-09-30","150","114",220
"2015-10-01","164","126",220
"2015-10-02","169","129",220
"2015-06-10","3","0",221
"2015-06-11","3","0",221
"2015-06-12","14","0",221
"2015-06-13","18","1",221
"2015-06-14","19","1",221
"2015-06-15","31","1",221
"2015-06-16","57","3",221
"2015-06-17","68","5",221
"2015-06-18","82","7",221
"2015-06-19","88","10",221
"2015-06-20","92","11",221
"2015-06-21","95","13",221
"2015-06-22","96","14",221
"2015-06-23","97","14",221
"2015-06-24","99","15",221
"2015-06-25","102","16",221
"2015-06-26","103","16",221
"2015-06-27","103","16",221
"2015-06-28","104","16",221
"2015-06-29","104","16",221
"2015-06-30","104","16",221
"2015-07-01","105","17",221
"2015-07-02","110","20",221
"2015-07-03","111","21",221
"2015-07-04","112","22",221
"2015-07-05","112","22",221
"2015-07-06","112","22",221
"2015-07-07","112","22",221
"2015-07-08","112","22",221
"2015-07-09","114","24",221
"2015-07-10","114","24",221
"2015-07-11","114","24",221
"2015-07-12","115","24",221
"2015-07-13","116","25",221
"2015-07-14","117","26",221
"2015-07-15","118","27",221
"2015-07-16","121","29",221
"2015-07-17","122","30",221
"2015-07-18","124","32",221
"2015-07-19","125","33",221
"2015-07-20","126","34",221
"2015-07-21","126","34",221
"2015-07-22","126","34",221
"2015-07-23","126","34",221
"2015-07-24","127","35",221
"2015-07-25","127","35",221
"2015-07-26","127","35",221
"2015-07-27","127","35",221
"2015-07-28","127","35",221
"2015-07-29","127","35",221
"2015-07-30","127","35",221
"2015-07-31","127","35",221
"2015-08-01","127","35",221
"2015-08-02","127","35",221
"2015-08-03","127","35",221
"2015-08-04","127","35",221
"2015-08-05","128","36",221
"2015-08-06","128","36",221
"2015-08-07","128","36",221
"2015-08-08","128","36",221
"2015-08-09","128","36",221
"2015-08-10","128","36",221
"2015-08-11","130","38",221
"2015-08-12","131","39",221
"2015-08-13","132","40",221
"2015-08-14","132","40",221
"2015-08-15","133","41",221
"2015-08-16","133","41",221
"2015-08-17","133","41",221
"2015-08-18","133","41",221
"2015-08-19","135","42",221
"2015-08-20","135","42",221
"2015-08-21","136","43",221
"2015-08-22","137","43",221
"2015-08-23","137","43",221
"2015-08-24","138","43",221
"2015-08-25","139","44",221
"2015-08-26","142","44",221
"2015-08-27","143","44",221
"2015-08-28","145","45",221
"2015-08-29","145","45",221
"2015-08-30","146","46",221
"2015-08-31","148","48",221
"2015-09-01","148","48",221
"2015-09-02","148","48",221
"2015-09-03","149","49",221
"2015-09-04","149","49",221
"2015-09-05","150","49",221
"2015-09-06","152","49",221
"2015-09-07","153","49",221
"2015-09-08","154","49",221
"2015-09-09","154","49",221
"2015-09-10","155","49",221
"2015-09-11","155","49",221
"2015-09-12","155","49",221
"2015-09-13","155","49",221
"2015-09-14","156","49",221
"2015-09-15","156","49",221
"2015-09-16","156","49",221
"2015-09-17","158","50",221
"2015-09-18","158","50",221
"2015-09-19","159","51",221
"2015-09-20","160","52",221
"2015-09-21","160","52",221
"2015-09-22","160","52",221
"2015-09-23","160","52",221
"2015-09-24","161","53",221
"2015-09-25","161","53",221
"2015-09-26","161","53",221
"2015-09-27","162","54",221
"2015-09-28","163","55",221
"2015-09-29","165","57",221
"2015-09-30","165","57",221
"2015-10-01","165","57",221
"2015-10-02","165","57",221
"2015-09-13","8","0",222
"2015-09-14","15","0",222
"2015-09-15","17","0",222
"2015-09-16","24","0",222
"2015-09-17","76","0",222
"2015-09-18","115","0",222
"2015-09-19","134","0",222
"2015-09-20","144","0",222
"2015-09-21","149","1",222
"2015-09-22","150","1",222
"2015-09-23","151","1",222
"2015-09-24","152","1",222
"2015-09-25","154","1",222
"2015-09-26","156","1",222
"2015-09-27","157","1",222
"2015-09-28","164","1",222
"2015-09-29","164","1",222
"2015-09-30","165","1",222
"2015-10-01","165","1",222
"2015-10-02","165","1",222
"2015-09-29","8","0",223
"2015-09-30","64","0",223
"2015-10-01","155","0",223
"2015-10-02","163","0",223
"2015-09-19","3","3",224
"2015-09-20","14","14",224
"2015-09-21","34","33",224
"2015-09-22","46","45",224
"2015-09-23","48","47",224
"2015-09-24","54","53",224
"2015-09-25","57","56",224
"2015-09-26","59","58",224
"2015-09-27","108","106",224
